Tanggal,Judul,Media,Kategori,Link,Interpretasi singkat
9/8/2025,Motif di Balik Revisi UU Ketenagakerjaan,Tempo,Ekonomi,https://www.tempo.co/ekonomi/motif-revisi-uu-ketenagakerjaan-2067602,"Berita membahas alasan di balik rencana revisi Undang‑Undang Ketenagakerjaan; terkesan kritis, menyoroti potensi ketidakadilan bagi pekerja. (Tempo)"
9/8/2025,Kebutuhan Digitalisasi Koperasi Desa Merah Putih Rp 480 Miliar,Tempo,Digitalisasi & Koperasi,https://www.tempo.co/ekonomi/kebutuhan-digitalisasi-koperasi-desa-merah-putih-rp-480-miliar-2067671,Menyoroti kebutuhan besar untuk digitalisasi koperasi desa — mengarah ke peluang & tantangan transformasi ekonomi rakyat.
9/8/2025,Kerangka Kerja Sama Ekonomi Digital ASEAN Berjalan Tahun Depan,Tempo,Ekonomi Digital & Internasional,https://www.tempo.co/ekonomi/kerangka-kerja-sama-ekonomi-digital-asean-berjalan-tahun-depan-2067679,Menyoroti kesiapan dan kesiapsiagaan Indonesia dan ASEAN dalam ekonomi digital.
9/8/2025,Menkeu Purbaya: Saya Tahu Betul Bagaimana Memperbaiki Ekonomi,Tempo,Politik Ekonomi,https://www.tempo.co/politik/menkeu-purbaya-saya-tahu-betul-bagaimana-memperbaiki-ekonomi-2067750,Wawancara dengan Menteri Keuangan Purbaya yang menyatakan optimismenya memperbaiki ekonomi nasional. Nada pemberitaan positif dengan fokus pada kepercayaan diri pejabat baru.
9/8/2025,Sri Mulyani Diganti: Celios Berita Positif Bagi Ekonomi,Tempo,Politik Ekonomi / Perubahan Kebijakan,https://www.tempo.co/ekonomi/sri-mulyani-diganti-celios-berita-positif-bagi-ekonomi-2067792,Artikel ini membahas reshuffle atau pergantian Mentri Keuangan yang dianggap “berita positif” bagi ekonomi — menunjukkan bahwa perubahan personel dianggap bisa membawa perubahan arah kebijakan.
9/8/2025,Pengusaha Tunggu Terobosan Purbaya di Tengah Ketidakpastian Ekonomi,CNN,Dunia Usaha / Respons Kebijakan,https://www.cnnindonesia.com/ekonomi/20250908191934-532-1271380/pengusaha-tunggu-terobosan-purbaya-di-tengah-ketidakpastian-ekonomi,Kalangan pengusaha berharap Menkeu baru Purbaya Sadewa menghadirkan kebijakan inovatif untuk menjaga stabilitas dan daya saing di tengah ketidakpastian ekonomi global.
9/8/2025,"Purbaya Langsung ke Kemenkeu Usai Dilantik, Sri Mulyani Tak Tampak",CNN,Ekonomi Politik / Pemerintahan,https://www.cnnindonesia.com/ekonomi/20250908172101-532-1271325/purbaya-langsung-ke-kemenkeu-usai-dilantik-sri-mulyani-tak-tampak,"Dinamika politik ekonomi di pemerintahan Prabowo, menunjukkan adanya perubahan koordinasi antar lembaga keuangan."
9/8/2025,"Terkuras Buat Bayar ULN, Cadangan Devisa RI Sisa US$150,7 M",CNN,Ekonomi Moneter / Keuangan Negara,https://www.cnnindonesia.com/ekonomi/20250908101913-532-1271082/terkuras-buat-bayar-uln-cadangan-devisa-ri-sisa-us-1507-m,"Cadangan devisa menurun akibat pembayaran utang luar negeri, menimbulkan kekhawatiran terhadap ketahanan ekonomi."
9/9/2025,"Aliansi Ekonom Indonesia Paparkan 7 Desakan Darurat Ekonomi, Apa Saja?",Kompas,Ekonomi Nasional,https://money.kompas.com/read/2025/09/09/143500126/aliansi-ekonom-indonesia-paparkan-7-desakan-darurat-ekonomi-apa-saja-,"Nada negatif, berisi kritik terhadap lemahnya kebijakan ekonomi."
9/9/2025,"Menuju Ekonomi 8 Persen, Memutar Mesin Baru Pertumbuhan",Kompas,Ekonomi Nasional,https://money.kompas.com/read/2025/09/09/122749226/menuju-ekonomi-8-persen-memutar-mesin-baru-pertumbuhan?page=all,"Nada positif, menggambarkan visi ambisius pemerintah mendorong pertumbuhan ekonomi."
9/9/2025,Prabowo: Ekonomi Tetap Stabil Meski Diguncang Demonstrasi,Kompas,Ekonomi Politik,https://money.kompas.com/read/2025/09/09/081526826/prabowo-sebut-ekonomi-tetap-stabil-meski-diguncang-demonstrasi,"Nada positif, menunjukkan optimisme pemerintah."
9/9/2025,Menkeu Purbaya Janjikan Ekonomi Bisa Cerah Lagi dalam 3 Bulan,Kompas,Ekonomi Nasional,https://money.kompas.com/read/2025/09/09/080141726/menkeu-purbaya-janjikan-ekonomi-bisa-cerah-lagi-dalam-3-bulan,"Nada positif, menunjukkan optimisme fiskal jangka pendek."
9/9/2025,"Respons 17-8 Tuntutan Rakyat, Menkeu Purbaya: Saya Ciptakan Solusi",Kompas,Ekonomi Pemerintahan,https://www.kompas.com/jawa-barat/read/2025/09/09/081500188/respons-17-8-tuntutan-rakyat-menkeu-purbaya--saya-ciptakan,"Nada positif, menunjukkan respons cepat terhadap tuntutan publik."
9/9/2025,Bisakah Ekonomi Indonesia Membaik di Tangan Menkeu Baru Purbaya Yudhi Sadewa?,Kompas,Ekonomi Pemerintahan,https://www.kompas.com/tren/read/2025/09/09/163000865/bisakah-ekonomi-indonesia-membaik-di-tangan-menkeu-baru-purbaya-yudhi-?page=all,"Nada netral, bersifat analitis terhadap potensi kebijakan menteri baru."
9/9/2025,Media Asing Soroti Sri Mulyani Diganti dari Kursi Menteri Keuangan,Kompas,Ekonomi Politik,https://www.kompas.com/global/read/2025/09/09/081147870/media-asing-soroti-sri-mulyani-diganti-dari-kursi-menteri-keuangan,"Nada netral, laporan observatif tanpa kecenderungan emosional."
9/9/2025,Mawar Putih Melepas Kepergian Sri Mulyani,Tempo,Tokoh Ekonomi,https://www.tempo.co/ekonomi/mawar-putih-melepas-kepergian-sri-mulyani-2067977,Pemberitaan apresiatif terhadap tokoh ekonomi nasional; mengindikasikan perubahan kepemimpinan atau fase baru.
9/9/2025,Kata Purbaya soal Badan Penerimaan Negara,Tempo,Kebijakan Fiskal,https://www.tempo.co/ekonomi/kata-purbaya-soal-badan-penerimaan-negara-2067868,Fokus pada pernyataan Menteri Keuangan baru (Purbaya) terkait penerimaan negara. Nada informatif dan menyoroti perubahan kebijakan.
9/9/2025,Tantangan Menteri Keuangan Pengganti Sri Mulyani,Tempo,Politik Ekonomi,https://www.tempo.co/ekonomi/tantangan-menteri-keuangan-pengganti-sri-mulyani-2067840,Artikel analisis tentang beban dan ekspektasi terhadap menteri keuangan baru. Nada reflektif dan analitis.
9/9/2025,"Investasi KEK Semester I 2025 Capai Rp 40,48 Triliun",Tempo,Investasi & Industri,https://www.tempo.co/ekonomi/investasi-kek-semester-i-2025-capai-rp-40-48-triliun-2068059,Pencapaian investasi di kawasan ekonomi khusus pada semester pertama 2025 — sinyal optimisme ekonomi.
9/9/2025,Sri Mulyani Didampingi Suami Ikuti Serah Terima Jabatan Menteri Keuangan,Tempo,Pemerintahan & Ekonomi,https://www.tempo.co/ekonomi/sri-mulyani-didampingi-suami-ikuti-serah-terima-jabatan-menteri-keuangan-2067948,"Liputan acara serah terima jabatan, lebih ke sisi protokol & pemerintahan."
9/9/2025,Klaim Terbaru Prabowo: Kondisi Ekonomi Stabil karena Elite Prorakyat,Tempo,Politik & Ekonomi,https://www.tempo.co/politik/klaim-terbaru-prabowo-kondisi-ekonomi-stabil-karena-elite-prorakyat-2067984,Berita ini menyoroti pernyataan Prabowo yang mengklaim stabilitas ekonomi Indonesia berkat kepemimpinan elite yang prorakyat. Nada pemberitaan cenderung politis dengan penekanan pada legitimasi pemerintahan baru.
9/9/2025,Setelah Sri Mulyani Dicopot,Tempo,Politik Ekonomi / Kebijakan,https://www.tempo.co/ekonomi/setelah-sri-mulyani-dicopot-2067842,Artikel yang membahas dampak reshuffle/mutasi pejabat senior ekonomi (Sri Mulyani) terhadap strategi dan citra ekonomi nasional — nada agak kritis/waspada.
9/9/2025,Pemerintah Bakal Tambah 6 Kawasan Ekonomi Khusus Baru,Tempo,Ekonomi / Kebijakan Investasi,https://www.tempo.co/ekonomi/pemerintah-bakal-tambah-6-kawasan-ekonomi-khusus-baru-2068064,Pemerintah berencana menambah enam kawasan ekonomi khusus (KEK) guna memperluas basis industri dan investasi – sinyal memperkuat daya saing wilayah.
9/9/2025,Isi 7 Desakan Darurat Ekonomi ke Prabowo dari Ratusan Ekonom Indonesia,Tempo,Ekonomi Kebijakan / Kritik Akademis,https://www.tempo.co/ekonomi/isi-7-desakan-darurat-ekonomi-ke-prabowo-dari-ratusan-ekonom-indonesia--2068069,Sekelompok ekonom menyampaikan tujuh tuntutan mendesak kepada pemerintahan Prabowo Subianto terkait langkah-ekonomi yang harus dilakukan — menunjukkan adanya kekhawatiran internal.
9/9/2025,Sri Mulyani Resmi Serahkan Jabatan Menkeu ke Purbaya Sadewa,CNN,Ekonomi Pemerintahan / Transisi Kepemimpinan,https://www.cnnindonesia.com/ekonomi/20250909124803-534-1271630/foto-sri-mulyani-resmi-serahkan-jabatan-menkeu-ke-purbaya-sadewa,"Sri Mulyani resmi menyerahkan jabatan Menteri Keuangan kepada Purbaya Yudhi Sadewa, menandai pergantian penting dalam arah kebijakan fiskal pemerintahan Prabowo."
9/9/2025,"Menkeu Purbaya: Ekonomi Agak Melambat, Tak Sulit Memperbaikinya",CNN,Ekonomi Makro / Fiskal,https://www.cnnindonesia.com/ekonomi/20250909070819-532-1271480/menkeu-purbaya-ekonomi-agak-melambat-tak-sulit-memperbaikinya,Menteri Keuangan menilai perlambatan ekonomi bersifat sementara dan bisa dipulihkan dengan kebijakan fiskal efektif.
9/9/2025,Prabowo: BRICS Pilar Sangat Kuat bagi Stabilitas dan Geopolitik Internasional,Liputan 6,Ekonomi Makro / Stabilitas,https://www.liputan6.com/news/read/6154216/prabowo-brics-pilar-sangat-kuat-bagi-stabilitas-dan-geopolitik-internasional,Presiden Prabowo menilai BRICS berperan penting dalam menjaga stabilitas global dan memperkuat posisi ekonomi negara-negara berkembang.
9/10/2025,"Ekonom Ingatkan Menkeu Purbaya: Jangan Terlalu Pede, Fokus pada Stabilitas",Kompas,Ekonomi Pemerintahan,https://www.kompas.com/tren/read/2025/09/10/130000365/ekonom-ingatkan-menteri-keuangan-purbaya--jangan-terlalu-pede-fokus-pada?page=all,"Nada negatif, peringatan terhadap overconfidence pemerintah."
9/10/2025,Ancaman Ekonomi Usai Rentetan Aksi Ricuh,Detik,Ekonomi Politik,https://finance.detik.com/berita-ekonomi-bisnis/d-8092489/ancaman-ekonomi-usai-rentetan-aksi-ricuh,Menyoroti dampak sosial-politik terhadap stabilitas ekonomi pasca-demo besar. Nada waspada–netral.
9/10/2025,Purbaya Sebut Ekonomi 10 Bulan Era Prabowo Baik Meski Masih Banyak PR,CNN,Ekonomi Nasional / Pemerintahan,https://www.cnnindonesia.com/ekonomi/20250910115530-532-1272080/purbaya-sebut-ekonomi-10-bulan-era-prabowo-baik-meski-masih-banyak-pr,"Ketua LPEM UI menilai kondisi ekonomi di era Prabowo stabil, tetapi masih perlu pembenahan struktural di beberapa sektor."
9/11/2025,"Baru 3 Hari Jadi Menteri Keuangan, Purbaya Yudhi Sadewa Sudah 3 Kali Beri Pernyataan",Kompas,Ekonomi Pemerintahan,https://www.kompas.com/tren/read/2025/09/11/130000465/baru-3-hari-jadi-menteri-keuangan-purbaya-yudhi-sadewa-sudah-3-kali-beri?page=all,"Nada netral, fokus pada aktivitas awal menteri keuangan baru tanpa penilaian kinerja."
9/11/2025,"JK Sebut Akar Konflik Aceh: Ketimpangan Ekonomi, Bukan Syariat",Kompas,Sosial-Ekonomi,https://nasional.kompas.com/read/2025/09/11/15192681/jk-sebut-akar-konflik-aceh-ketimpangan-ekonomi-bukan-syariat,"Nada negatif, kritik terhadap ketimpangan sosial sebagai akar konflik."
9/11/2025,"Strategi Menkeu Purbaya Pacu Ekonomi, Tarik Rp200 Triliun dari Perbankan",Kompas,Ekonomi Pemerintahan,https://www.kompas.com/kalimantan-timur/read/2025/09/11/161500888/strategi-menkeu-purbaya-pacu-ekonomi-tarik-rp-200-triliun-dari,"Nada positif, menggambarkan optimisme kebijakan fiskal baru."
9/11/2025,Pesan Ekonom untuk Menkeu Baru: Jangan Bikin Pernyataan Kontroversi,Kompas,Ekonomi Politik,https://money.kompas.com/read/2025/09/11/070700126/pesan-ekonom-untuk-menteri-keuangan-baru--jangan-bikin-pernyataan-kontroversi,"Nada negatif, kritik terhadap pejabat baru dalam menjaga komunikasi publik."
9/11/2025,7 Desakan Darurat Ekonomi untuk Presiden Prabowo,Kompas,Ekonomi Pemerintahan,https://money.kompas.com/read/2025/09/11/073400126/7-desakan-darurat-ekonomi-untuk-presiden-prabowo,"Nada negatif, banyak sorotan terhadap kebijakan ekonomi."
9/11/2025,"Belum Rampung 178 Terbit, 7 Desakan Darurat Ekonomi Apa Itu?",Kompas,Ekonomi Nasional,https://money.kompas.com/read/2025/09/11/060500226/belum-rampung-178-terbit-7-desakan-darurat-ekonomi-apa-itu,"Nada negatif, berisi kritik terhadap kebijakan lambat."
9/11/2025,AI di Customer Experience Pendorong Daya Saing Ekonomi Digital RI,Kompas,Ekonomi Digital,https://money.kompas.com/read/2025/09/11/190544326/ai-di-customer-experience-pendorong-daya-saing-ekonomi-digital-ri,"Nada positif, mendukung optimisme pertumbuhan ekonomi digital."
9/11/2025,Penyaluran Rp200 Triliun Kas Negara Dinilai Bakal Dorong Kredit dan Ekonomi,Kompas,Ekonomi Pemerintahan,https://money.kompas.com/read/2025/09/11/183045426/penyaluran-rp-200-triliun-kas-negara-dinilai-bakal-dorong-kredit-dan-ekonomi,"Nada positif, optimisme terhadap kebijakan moneter."
9/11/2025,"Benarkah Ekonomi RI Darurat Meski Masih Tumbuh 5,12 Persen?",CNN,Analisis Ekonomi Makro,https://www.cnnindonesia.com/ekonomi/20250911062343-532-1272369/benarkah-ekonomi-ri-darurat-meski-masih-tumbuh-512-persen,"Artikel mempertanyakan narasi “darurat ekonomi” di tengah pertumbuhan 5,12%, dengan pandangan pro-kontra dari para ekonom."
9/11/2025,"Ahok Sebut Industri Otomotif Bisa Jadi Harapan Ekonomi Indonesia, Ini Kuncinya",Liputan 6,Industri / Manufaktur,https://www.liputan6.com/otomotif/read/6156753/ahok-sebut-industri-otomotif-bisa-jadi-harapan-ekonomi-indonesia-ini-kuncinya,Ahok menilai industri otomotif dapat menjadi pilar baru ekonomi nasional melalui investasi dan peningkatan kapasitas produksi.
9/11/2025,Ekonomi Biru Jadi Mesin Baru Dorong Pertumbuhan 8%,Liputan 6,Ekonomi Hijau / Pembangunan Berkelanjutan,https://www.liputan6.com/bisnis/read/6156502/ekonomi-biru-jadi-mesin-baru-dorong-pertumbuhan-ekonomi-8,Sektor ekonomi kelautan dan biru dipandang potensial untuk mencapai target pertumbuhan tinggi.
9/12/2025,Deretan Paket Stimulus Ekonomi yang Akan Dirilis pada Akhir 2025,Tempo,Ekonomi Pemerintah / Stimulus,https://www.tempo.co/ekonomi/deretan-paket-stimulus-ekonomi-yang-akan-dirilis-pada-akhir-2025-2069210,Ulasan tentang sejumlah paket kebijakan stimulus yang direncanakan akan diluncurkan menjelang tahun akhir 2025—menunjukkan upaya pemerintahan dalam menjaga momentum pertumbuhan.
9/12/2025,Deretan Paket Stimulus Ekonomi yang Akan Dirilis pada Akhir 2025,Tempo,Ekonomi Pemerintah / Stimulus,https://www.tempo.co/ekonomi/deretan-paket-stimulus-ekonomi-yang-akan-dirilis-pada-akhir-2025-2069210,Informasi komprehensif tentang beberapa paket stimulus yang direncanakan untuk diluncurkan pada akhir 2025 — menyoroti jadwal dan skema.
9/12/2025,IEE Series 2025 Dorong Transformasi Industri Hijau Indonesia,CNN,Ekonomi Hijau / Industri Berkelanjutan,https://www.cnnindonesia.com/ekonomi/20250912201812-625-1273153/iee-series-2025-dorong-transformasi-industri-hijau-indonesia,Pameran IEE Series 2025 menjadi ajang promosi industri hijau dan energi terbarukan untuk mendukung transisi ekonomi berkelanjutan di Indonesia.
9/12/2025,Bisakah Gebrakan Rp200 T Purbaya Buat Rakyat Gampang Cari Kerja?,CNN,Ekonomi Makro / Kebijakan Fiskal,https://www.cnnindonesia.com/ekonomi/20250912063042-532-1272792/bisakah-gebrakan-rp200-t-purbaya-buat-rakyat-gampang-cari-kerja/2,Rencana stimulus Rp200 triliun dipertanyakan efektivitasnya dalam menciptakan lapangan kerja dan mendorong ekonomi riil.
9/12/2025,Menkeu Purbaya Mulai Guyur 6 Bank Rp200 T Hari Ini,CNN,Ekonomi Makro / Fiskal,https://www.cnnindonesia.com/ekonomi/20250912062049-532-1272791/menkeu-purbaya-mulai-guyur-6-bank-rp200-t-hari-ini,Pemerintah menyalurkan dana Rp200 triliun ke enam bank untuk memperkuat likuiditas dan mendorong pertumbuhan ekonomi nasional.
9/12/2025,Menkeu Purbaya Cari Pos Anggaran Demi Dukung Program Stimulus Ekonomi,ANTARA,Fiskal / Stimulus Pemerintah,https://www.antaranews.com/berita/5105353/menkeu-purbaya-cari-pos-anggaran-demi-dukung-program-stimulus-ekonomi,"Pemerintah mencari sumber anggaran baru untuk mendukung stimulus ekonomi, termasuk sektor pangan dan UMKM."
9/12/2025,"Rupiah Perkasa Hari Ini, Jumat 12 September 2025",Liputan 6,Ekonomi Makro / Moneter,https://www.liputan6.com/bisnis/read/6157404/rupiah-perkasa-hari-ini-jumat-12-september-2025,"Penguatan nilai tukar rupiah menunjukkan stabilitas moneter yang membaik, dipengaruhi oleh intervensi Bank Indonesia dan sentimen global positif."
9/12/2025,Alasan Menkeu Purbaya Pede Pertumbuhan Ekonomi 8% Dapat Tercapai,Liputan 6,Ekonomi Makro / Optimisme Pemerintah,https://www.liputan6.com/bisnis/read/6157433/alasan-menkeu-purbaya-pede-pertumbuhan-ekonomi-8-dapat-tercapai,"Menkeu yakin target 8% bisa tercapai melalui investasi produktif, hilirisasi, dan reformasi fiskal."
9/13/2025,Bisakah Menkeu Kucurkan Rp200 Triliun ke Bank Himbara Dorong Ekonomi?,Kompas,Ekonomi Pemerintahan,https://www.kompas.com/tren/read/2025/09/13/200000665/bisakah-langkah-menkeu-kucurkan-dana-rp-200-triliun-ke-bank-himbara-dorong,"Nada netral, pertanyaan terbuka soal efektivitas kebijakan."
9/13/2025,Ekonomi Digital RI Diproyeksikan Mencapai USD 109 Miliar Tahun Ini,Tempo,Ekonomi,https://www.tempo.co/ekonomi/ekonomi-digital-ri-diproyeksikan-mencapai-usd-109-miliar-tahun-ini-2069491,"Highlight potensi ekonomi digital Indonesia — narasi positif, menekankan peluang besar, meskipun tantangan tetap ada."
9/13/2025,Luhut Bertemu Ekonom yang Sampaikan RI Darurat Ekonomi,CNN,Politik Ekonomi,https://www.cnnindonesia.com/ekonomi/20250912234222-78-1273172/luhut-bertemu-ekonom-yang-sampaikan-ri-darurat-ekonomi,Luhut bertemu ekonom yang menyebut Indonesia darurat ekonomi untuk membahas kondisi aktual dan mencari solusi stabilitas ekonomi.
9/13/2025,Respons Luhut soal AEI Sebut Ekonomi Indonesia dalam Kondisi Darurat,CNN,Politik Ekonomi / Analisis Fiskal,https://www.cnnindonesia.com/ekonomi/20250913184758-532-1273390/respons-luhut-soal-aei-sebut-ekonomi-indonesia-dalam-kondisi-darurat,"Luhut menanggapi kritik Asosiasi Ekonomi Indonesia (AEI) yang menyebut kondisi ekonomi darurat, dengan menegaskan fundamental ekonomi masih kuat."
9/13/2025,MBG: Peluang Ekonomi Baru dan Investasi untuk Anak-anak Sentani,ANTARA,Ekonomi Daerah / Investasi Lokal,https://www.antaranews.com/berita/5106501/mbg-peluang-ekonomi-baru-dan-investasi-untuk-anak-anak-sentani,Program MBG membuka peluang ekonomi baru bagi anak muda di Sentani melalui kegiatan kewirausahaan dan pelatihan investasi lokal.
9/13/2025,Menhub: Penerbangan internasional di Bandara Supadio pacu ekonomi Kalbar,ANTARA,Ekonomi Daerah / Infrastruktur,https://www.antaranews.com/berita/5107449/menhub-penerbangan-internasional-di-bandara-supadio-pacu-ekonomi-kalbar,Pembukaan rute penerbangan internasional di Kalimantan Barat diharapkan mendorong sektor pariwisata dan ekonomi daerah.
9/14/2025,"Gantikan Sri Mulyani, Menkeu Purbaya Cerita Jadi Ekonom Bantu SBY-Jokowi",Detik,Ekonomi Pemerintahan,https://news.detik.com/berita/d-8102041/gantikan-sri-mulyani-menkeu-purbaya-cerita-jadi-ekonom-bantu-sby-jokowi,"Profil ringan sekaligus politik-ekonomi: Purbaya Yudhi Sadewa menjadi Menkeu. Nada positif, menonjolkan pengalaman dan kesinambungan ekonomi nasional."
9/14/2025,"Profil Purbaya Yudhi Sadewa, Menteri Keuangan Pengganti Sri Mulyani",Detik,Ekonomi Pemerintahan,https://www.detik.com/jateng/berita/d-8102001/profil-purbaya-yudhi-sadewa-menteri-keuangan-pengganti-sri-mulyani,"Profil biografis Purbaya, menyoroti rekam jejak ekonominya dan kepercayaan publik. Nada positif–informatif."
9/14/2025,Luhut Respons Aliansi Sebut RI Darurat Ekonomi: Cari Solusi Bersama,CNN,Ekonomi Politik / Krisis,https://www.cnnindonesia.com/ekonomi/20250914093344-532-1273470/luhut-respons-aliansi-sebut-ri-darurat-ekonomi-cari-solusi-bersama,Menko Luhut merespons kritik kelompok masyarakat yang menilai kondisi ekonomi darurat dengan ajakan kolaborasi mencari solusi.
9/15/2025,"CELIOS Serukan Reset Ekonomi Indonesia, Soroti Alokasi Dana Pendidikan",Kompas,Ekonomi Nasional,https://www.kompas.com/cekfakta/read/2025/09/15/142400882/celios-serukan-reset-ekonomi-indonesia-soroti-alokasi-dana-pendidikan,"Nada negatif, mengkritik distribusi anggaran pendidikan yang dinilai tidak efisien dan berdampak pada ekonomi nasional."
9/15/2025,"Tak Masuk 8 Stimulus Ekonomi, Diskon Tiket Pesawat Batal Diterapkan Akhir Tahun",Kompas,Ekonomi Rakyat,https://money.kompas.com/read/2025/09/15/205108426/tak-masuk-8-stimulus-ekonomi-diskon-tiket-pesawat-batal-diterapkan-akhir-tahun,"Nada negatif, membahas kebijakan yang batal diterapkan dan potensi kekecewaan publik."
